School Year,District Code,District Type,District,School Code,School Type,Organization,Lowest Grade Served,Highest Grade Served,Street1,Street2,City,State,Zip,County,Geocoded Location
2017,32,Regular,Red Clay Consolidated School District,248,PUBLIC,Shortlidge Academy,KG,05,100 W. 18th Street,,Wilmington,DE,19802,New Castle,POINT (-75.544526 39.752322)
2017,32,Regular,Red Clay Consolidated School District,250,PUBLIC,Linden Hill Elementary School,KG,05,3415 Skyline Drive,,Wilmington,DE,19808,New Castle,POINT (-75.694439 39.7341)
2017,32,Regular,Red Clay Consolidated School District,252,PUBLIC,Baltz Elementary School,PK,05,1500 Spruce Avenue,,Wilmington,DE,19805,New Castle,POINT (-75.600427 39.743425)
2017,32,Regular,Red Clay Consolidated School District,254,PUBLIC,Richardson Park Elementary School,KG,05,16 Idella Avenue,,Wilmington,DE,19804,New Castle,POINT (-75.591614 39.724089)
2017,32,Regular,Red Clay Consolidated School District,256,PUBLIC,Marbrook Elementary School,KG,05,2101 Centerville Road,,Wilmington,DE,19808,New Castle,POINT (-75.623531 39.742089)
2018,33,Regular,Christina School District,534,PUBLIC,Networks,08,12,340 Blue Hen Drive,,Newark,DE,19713,New Castle,
2017,32,Regular,Red Clay Consolidated School District,260,PUBLIC,Richey Elementary School,KG,05,105 E. Highland Avenue,,Wilmington,DE,19804,New Castle,POINT (-75.607761 39.716895)
2017,32,Regular,Red Clay Consolidated School District,261,PUBLIC,Brandywine Springs School,KG,08,2916 Duncan Road,,Wilmington,DE,19808,New Castle,POINT (-75.65085 39.74442)
2017,32,Regular,Red Clay Consolidated School District,264,PUBLIC,Mote Elementary School,PK,05,2110 Edwards Avenue,,Wilmington,DE,19808,New Castle,POINT (-75.636925 39.735944)
2017,32,Regular,Red Clay Consolidated School District,266,PUBLIC,Warner Elementary School,KG,05,801 W. 18th Street,,Wilmington,DE,19802,New Castle,POINT (-75.549083 39.758373)
2017,32,Regular,Red Clay Consolidated School District,270,PUBLIC,North Star Elementary School,KG,05,1340 Little Baltimore Road,,Hockessin,DE,19707,New Castle,POINT (-75.71225 39.767223)
2017,32,Regular,Red Clay Consolidated School District,271,PUBLIC,William Cooke Jr Elementary School,KG,05,2025 Graves Road,,Hockessin,DE,19707,New Castle,POINT (-75.670004 39.768157)
2017,32,Regular,Red Clay Consolidated School District,274,PUBLIC,A.I. duPont Middle School,06,08,3130 Kennett Pike,,Wilmington,DE,19807,New Castle,POINT (-75.584297 39.76672)
2017,32,Regular,Red Clay Consolidated School District,276,PUBLIC,H.B. duPont Middle School,06,08,735 Meeting House Road,,Hockessin,DE,19707,New Castle,POINT (-75.692841 39.799277)
2017,32,Regular,Red Clay Consolidated School District,280,PUBLIC,Skyline Middle School,06,08,2900 Skyline Drive,,Wilmington,DE,19808,New Castle,POINT (-75.685987 39.725252000000005)
2017,32,Regular,Red Clay Consolidated School District,282,PUBLIC,Stanton Middle School,06,08,1800 Limestone Road,,Wilmington,DE,19804,New Castle,POINT (-75.65047 39.715084)
2017,32,Regular,Red Clay Consolidated School District,284,PUBLIC,Conrad Schools of Science,06,12,201 Jackson Avenue,,Wilmington,DE,19804,New Castle,POINT (-75.600485 39.722792)
2017,32,Regular,Red Clay Consolidated School District,286,PUBLIC,Cab Calloway School of the Arts,06,12,100 N. Dupont Road,,Wilmington,DE,19807,New Castle,POINT (-75.588396 39.752789)
2017,32,Regular,Red Clay Consolidated School District,290,PUBLIC,Dickinson High School,06,12,1801 Milltown Road,,Wilmington,DE,19808,New Castle,POINT (-75.672014 39.725171)
2017,32,Regular,Red Clay Consolidated School District,292,PUBLIC,A.I. duPont High School,09,12,50 Hillside Road,,Wilmington,DE,19807,New Castle,POINT (-75.602324 39.778602)
2017,32,Regular,Red Clay Consolidated School District,294,PUBLIC,McKean High School,08,12,301 McKennan's Church Road,,Wilmington,DE,19808,New Castle,POINT (-75.661514 39.758636)
2017,32,Regular,Red Clay Consolidated School District,516,PUBLIC,Meadowood Program,PK,12,55-A S. Meadowood Drive,,Newark,DE,19711,New Castle,POINT (-75.682954 39.706125)
2017,32,Regular,Red Clay Consolidated School District,526,PUBLIC,Richardson Park Learning Center,PK,05,99 Middleboro Road,,Wilmington,DE,19804,New Castle,POINT (-75.590201 39.722466)
2017,32,Regular,Red Clay Consolidated School District,530,PUBLIC,First State School,KG,12,Wilmington Hospital,501 W. 14th Street,Wilmington,DE,19801,New Castle,
2017,33,Regular,Christina School District,0,Not Applicable,Christina School District,PK,12,Drew Educational Support Build,600 N. Lombard Street,Wilmington,DE,198014499,New Castle,
2017,33,Regular,Christina School District,310,PUBLIC,Brookside Elementary School,PK,05,800 Marrows Road,,Newark,DE,19713,New Castle,POINT (-75.727332 39.668178)
2017,33,Regular,Christina School District,312,PUBLIC,Marshall Elementary School,KG,05,101 Barrett Run Road,,Newark,DE,19702,New Castle,POINT (-75.682479 39.645015)
2017,33,Regular,Christina School District,314,PUBLIC,Jones Elementary School,KG,05,35 West Main Street,,Newark,DE,19702,New Castle,POINT (-75.663395 39.666701)
2017,33,Regular,Christina School District,318,PUBLIC,Downes Elementary School,PK,05,220 Casho Mill Road,,Newark,DE,19711,New Castle,POINT (-75.775504 39.683244)
2017,33,Regular,Christina School District,320,PUBLIC,Gallaher Elementary School,KG,05,800 Brownleaf Road,,Newark,DE,19713,New Castle,POINT (-75.67784 39.680425)
2017,33,Regular,Christina School District,321,PUBLIC,Keene Elementary School,KG,05,200 La Grange Avenue,,Newark,DE,19702,New Castle,POINT (-75.7278 39.60283)
2017,33,Regular,Christina School District,322,PUBLIC,Leasure Elementary School,PK,05,1015 Church Road,,Newark,DE,19702,New Castle,POINT (-75.681465 39.620397)
2017,33,Regular,Christina School District,324,PUBLIC,Maclary Elementary School,PK,05,300 St. Regis Drive,,Newark,DE,19711,New Castle,POINT (-75.736641 39.702455)
2017,33,Regular,Christina School District,326,PUBLIC,McVey Elementary School,KG,05,908 Janice Drive,,Newark,DE,19713,New Castle,POINT (-75.747689 39.655425)
2017,33,Regular,Christina School District,327,PUBLIC,Oberle Elementary,KG,05,500 Caledonia Way,,Bear,DE,19701,New Castle,POINT (-75.694936 39.615267)
2017,33,Regular,Christina School District,330,PUBLIC,Smith Elementary School,PK,05,142 Brennen Drive,,Newark,DE,19713,New Castle,POINT (-75.71178 39.672234)
2017,33,Regular,Christina School District,332,PUBLIC,West Park Place Elementary,KG,05,193 West Park Place,,Newark,DE,19711,New Castle,POINT (-75.762404 39.674695)
2017,33,Regular,Christina School District,334,PUBLIC,Wilson Elementary School,KG,05,14 Forge Road,,Newark,DE,19711,New Castle,POINT (-75.707893 39.714739)
2017,33,Regular,Christina School District,339,PUBLIC,Brader Elementary School,PK,05,350 Four Seasons Parkway,,Newark,DE,19702,New Castle,POINT (-75.754528 39.626944)
2017,33,Regular,Christina School District,350,PUBLIC,Bancroft Elementary School,PK,05,700 N. Lombard Street,,Wilmington,DE,19801,New Castle,POINT (-75.544534 39.740804)
2017,33,Regular,Christina School District,352,PUBLIC,Bayard Middle School,06,08,200 S. duPont Street,,Wilmington,DE,19805,New Castle,POINT (-75.572369 39.743455)
2017,33,Regular,Christina School District,356,PUBLIC,Elbert-Palmer Elementary School,PK,05,1210 Lobdell Street,,Wilmington,DE,19801,New Castle,POINT (-75.541699 39.730971000000004)
2017,33,Regular,Christina School District,358,PUBLIC,Pulaski Elementary School,PK,05,1300 Cedar Street,,Wilmington,DE,19805,New Castle,POINT (-75.570957 39.737396)
2017,33,Regular,Christina School District,362,PUBLIC,Stubbs Elementary School,KG,05,1100 Pine Street,,Wilmington,DE,19801,New Castle,POINT (-75.540925 39.744028)
2017,33,Regular,Christina School District,372,PUBLIC,Gauger-Cobbs Middle School,06,08,50 Gender Road,,Newark,DE,19713,New Castle,POINT (-75.717257 39.658804)
2017,33,Regular,Christina School District,374,PUBLIC,Kirk Middle School,06,08,140 Brennen Drive,,Newark,DE,19713,New Castle,POINT (-75.711866 39.672314)
2017,33,Regular,Christina School District,376,PUBLIC,Shue-Medill Middle School,06,08,1550 Capitol Trail,,Newark,DE,19711,New Castle,POINT (-75.704565 39.699367)
2017,33,Regular,Christina School District,390,PUBLIC,Christiana High School,09,12,190 Salem Church Road,,Newark,DE,19713,New Castle,POINT (-75.696345 39.664025)
2017,33,Regular,Christina School District,392,PUBLIC,Glasgow High School,09,12,1901 South College Avenue,,Newark,DE,19702,New Castle,POINT (-75.743786 39.628268)
2017,33,Regular,Christina School District,394,PUBLIC,Newark High School,09,12,750 East Delaware Avenue,,Newark,DE,19711,New Castle,POINT (-75.736414 39.681591)
2017,33,Regular,Christina School District,512,PUBLIC,REACH Program,PK,12,,,,DE,19801,New Castle,POINT (-75.547929 39.734816)
2017,33,Regular,Christina School District,534,PUBLIC,Networks,08,12,340 Blue Hen Drive,,Newark,DE,19713,New Castle,
2017,33,Regular,Christina School District,538,PUBLIC,Brennen School,PK,12,144 Brennen Drive,,Newark,DE,19713,New Castle,POINT (-75.711848 39.672298)
2017,33,Regular,Christina School District,540,PUBLIC,Delaware School for the Deaf,PK,12,630 E. Chestnut Hill Road,,Newark,DE,19713,New Castle,POINT (-75.707128 39.672916)
2017,33,Regular,Christina School District,544,PUBLIC,Delaware School for the Deaf Statewide Programs/Services,PK,05,,,,,,New Castle,
2017,33,Regular,Christina School District,545,PUBLIC,Christina Early Education Center,PK,PK,620 E. Chestnut Hill Road,,Newark,DE,19713,New Castle,POINT (-75.708415 39.672036)
2017,34,Regular,Colonial School District,0,Not Applicable,Colonial School District,PK,12,318 East Basin Road,,New Castle,DE,197204214,New Castle,POINT (-75.587739 39.67667)
2017,34,Regular,Colonial School District,410,PUBLIC,Carrie Downie Elementary School,KG,05,1201 Delaware Street,,New Castle,DE,19720,New Castle,POINT (-75.577176 39.664083)
2017,34,Regular,Colonial School District,412,PUBLIC,Castle Hills Elementary School,PK,05,502 Moores Lane,,New Castle,DE,19720,New Castle,POINT (-75.56647 39.681132)
2017,34,Regular,Colonial School District,418,PUBLIC,Pleasantville Elementary School,KG,05,16 Pleasant Place,,New Castle,DE,19720,New Castle,POINT (-75.625089 39.66683)
2017,34,Regular,Colonial School District,420,PUBLIC,Wilmington Manor Elementary School,KG,05,200 E Roosevelt Avenue,,New Castle,DE,19720,New Castle,POINT (-75.582219 39.684180000000005)
2017,34,Regular,Colonial School District,422,PUBLIC,Kathleen H. Wilbur Elementary School,KG,05,4050 Wrangle Hill Road,,Bear,DE,19701,New Castle,POINT (-75.667369 39.581306)
2017,34,Regular,Colonial School District,427,PUBLIC,Southern Elementary School,PK,05,795 Cox Neck Road,,New Castle,DE,19720,New Castle,POINT (-75.628118 39.562039)
2017,34,Regular,Colonial School District,432,PUBLIC,New Castle Elementary School,KG,05,903 Delaware Street,,New Castle,DE,19720,New Castle,POINT (-75.570918 39.663675)
2017,34,Regular,Colonial School District,450,PUBLIC,The Colwyck Center,PR,05,12 Landers Lane,,New Castle,DE,19720,New Castle,POINT (-75.557262 39.6879)
2017,34,Regular,Colonial School District,456,PUBLIC,Eisenberg Elementary School,KG,05,27 Landers Lane,,New Castle,DE,19720,New Castle,POINT (-75.558779 39.688673)
2017,34,Regular,Colonial School District,470,PUBLIC,Gunning Bedford Middle School,06,08,801 Cox Neck Road,,New Castle,DE,19720,New Castle,POINT (-75.630722 39.561944)
2017,34,Regular,Colonial School District,474,PUBLIC,George Read Middle School,06,08,314 E Basin Road,,New Castle,DE,19720,New Castle,POINT (-75.588221 39.677359)
2017,34,Regular,Colonial School District,476,PUBLIC,McCullough Middle School,06,08,20 Chase Avenue,,New Castle,DE,19720,New Castle,POINT (-75.557428 39.697693)
2017,34,Regular,Colonial School District,490,PUBLIC,William Penn High School,09,12,713 E Basin Road,,New Castle,DE,19720,New Castle,POINT (-75.582579 39.66914)
2017,34,Regular,Colonial School District,514,PUBLIC,John G. Leach School,PK,12,10 Landers Lane,,New Castle,DE,19720,New Castle,POINT (-75.557937 39.688248)
2017,34,Regular,Colonial School District,522,PUBLIC,The Wallin School,PK,12,701 E Basin Road,,New Castle,DE,19720,New Castle,POINT (-75.583732 39.670776)
2017,35,Regular,Woodbridge School District,0,Not Applicable,Woodbridge School District,PK,12,16359 Sussex Highway,,Bridgeville,DE,19933,Sussex,POINT (-75.593519 38.759025)
2017,35,Regular,Woodbridge School District,775,PUBLIC,Woodbridge Middle School,06,08,307 Laws Street,,Bridgeville,DE,19933,Sussex,
2017,35,Regular,Woodbridge School District,776,PUBLIC,Woodbridge Early Childhood Education Center,PR,02,P.O. Box 2007,Governors Avenue,Greenwood,DE,19950,Sussex,
2017,35,Regular,Woodbridge School District,779,PUBLIC,Phillis Wheatley Elementary School,03,05,48 Church Street,,Bridgeville,DE,19933,Sussex,POINT (-75.603197 38.750385)
2017,35,Regular,Woodbridge School District,780,PUBLIC,Woodbridge High School,09,12,14712 Woodbridge Road,,Greenwood,DE,19950,Sussex,POINT (-75.612686 38.781001)
2017,36,Regular,Indian River School District,0,Not Applicable,Indian River School District,PK,12,31 Hosier Street,,Selbyville,DE,19975,Sussex,POINT (-75.226191 38.460047)
2017,36,Regular,Indian River School District,690,PUBLIC,Long Neck Elementary School,PK,05,26064 School Lane,,Millsboro,DE,19966,Sussex,POINT (-75.184686 38.629909)
2017,36,Regular,Indian River School District,691,PUBLIC,Georgetown Kindergarten Center,KG,KG,301A West Market Street,,Georgetown,DE,19947,Sussex,POINT (-75.391404 38.685601)
2017,36,Regular,Indian River School District,692,PUBLIC,North Georgetown Elementary School,PK,05,664 N. Bedford Street,,Georgetown,DE,19947,Sussex,POINT (-75.400863 38.704145)
2017,36,Regular,Indian River School District,732,PUBLIC,John M. Clayton Elementary School,PR,05,252 Clayton Ave,,Frankford,DE,19945,Sussex,POINT (-75.236016 38.535383)
2017,36,Regular,Indian River School District,734,PUBLIC,Georgetown Elementary School,PK,05,301 A West Market Street,,Georgetown,DE,19947,Sussex,POINT (-75.391404 38.685601)
2017,36,Regular,Indian River School District,736,PUBLIC,Lord Baltimore Elementary School,PR,05,120 Atlantic Avenue,,Ocean View,DE,19970,Sussex,POINT (-75.098198 38.54535800000001)
2017,36,Regular,Indian River School District,738,PUBLIC,East Millsboro Elementary School,PR,05,29346 Iron Branch Road,,Millsboro,DE,19966,Sussex,POINT (-75.277734 38.585242)
2017,36,Regular,Indian River School District,740,PUBLIC,Phillip C. Showell Elementary School,PR,05,41 Bethany Road,,Selbyville,DE,19975,Sussex,POINT (-75.215813 38.460444)
2017,36,Regular,Indian River School District,741,PUBLIC,Millsboro Middle School,06,08,302 East State Street,,Millsboro,DE,19966,Sussex,POINT (-75.287709 38.590725)
2017,36,Regular,Indian River School District,742,PUBLIC,Selbyville Middle School,06,08,80 Bethany Road,,Selbyville,DE,19975,Sussex,POINT (-75.20927700000001 38.463249)
2017,36,Regular,Indian River School District,743,PUBLIC,Georgetown Middle School,06,08,301 West Market Street,,Georgetown,DE,19947,Sussex,POINT (-75.391404 38.685601)
2017,36,Regular,Indian River School District,745,PUBLIC,Indian River Intensive Learning Center,PK,KG,,,,,,Sussex,
2017,36,Regular,Indian River School District,746,PUBLIC,Indian River High School,08,12,29772 Armory Road,,Dagsboro,DE,19939,Sussex,POINT (-75.229646 38.54485)
2017,36,Regular,Indian River School District,748,PUBLIC,Sussex Central High School,09,12,26026 Patriots Way,,Georgetown,DE,19947,Sussex,POINT (-75.324227 38.630759)
2017,36,Regular,Indian River School District,749,PUBLIC,Southern Delaware School of the Arts,KG,08,27 Hosier Street,,Selbyville,DE,19975,Sussex,POINT (-75.225199 38.460502)
2017,36,Regular,Indian River School District,750,PUBLIC,Howard T. Ennis School,PK,12,20346 Ennis Road,,Georgetown,DE,19947,Sussex,POINT (-75.409445 38.69304)
2017,37,Regular,Delmar School District,0,Not Applicable,Delmar School District,PK,12,200 North Eighth Street,,Delmar,DE,199401399,Sussex,POINT (-75.568296 38.459177)
2017,37,Regular,Delmar School District,730,PUBLIC,Delmar Senior High,09,12,,,Delmar,DE,19940,Sussex,POINT (-75.563206 38.475344)
2017,37,Regular,Delmar School District,733,PUBLIC,Delmar Middle School,05,08,200 N. Eighth Street,,Delmar,DE,19940,Sussex,POINT (-75.568296 38.459177)
2017,38,Regular,New Castle County Vocational-Technical School District,0,Not Applicable,New Castle County Vocational-Technical School District,PK,12,1417 Newport Road,,Wilmington,DE,198043499,New Castle,POINT (-75.628686 39.726125)
2017,38,Regular,New Castle County Vocational-Technical School District,26,PUBLIC,Howard High School of Technology,08,12,401 East 12th Street,,Wilmington,DE,19801,New Castle,POINT (-75.542604 39.745691)
2017,38,Regular,New Castle County Vocational-Technical School District,44,PUBLIC,St. Georges Technical High School,09,12,555 Hyetts Corner Road,,Middletown,DE,19709,New Castle,POINT (-75.664585 39.525024)
2017,38,Regular,New Castle County Vocational-Technical School District,51,PUBLIC,NCC Votech Applicant,08,12,,,,,,New Castle,
2017,38,Regular,New Castle County Vocational-Technical School District,66,PUBLIC,Paul M. Hodgson Vo-Tech High School,08,12,2575 Glasgow Avenue,,Newark,DE,19702,New Castle,POINT (-75.743073 39.599367)
2017,38,Regular,New Castle County Vocational-Technical School District,80,PUBLIC,Delcastle Technical High School,08,12,1417 Newport Road,,Wilmington,DE,19804,New Castle,POINT (-75.628686 39.726125)
2017,39,Regular,POLYTECH School District,0,Not Applicable,POLYTECH School District,PK,12,PO Box 22,823 Walnut Shade Road,Woodside,DE,199800022,Kent,
2017,39,Regular,POLYTECH School District,652,PUBLIC,POLYTECH High School,09,13,P.O. Box 97,,Woodside,DE,199800097,Kent,
2017,40,Regular,Sussex Technical School District,0,Not Applicable,Sussex Technical School District,PK,12,PO Box 351,17137 County Seat Highway,Georgetown,DE,199470351,Sussex,
2017,40,Regular,Sussex Technical School District,770,PUBLIC,Sussex Technical High School,09,13,P.O. BOX 351,17099 County Seat Highway,Georgetown,DE,19947,Sussex,
2017,66,Charter,Delaware College Preparatory Academy,565,PUBLIC,Delaware College Preparatory Academy,KG,04,510 West 28th Street,,Wilmington,DE,19802,New Castle,POINT (-75.537509 39.759885)
2017,67,Charter,Prestige Academy,566,PUBLIC,Prestige Academy,05,08,1121 Thatcher Street,,Wilmington,DE,19802,New Castle,POINT (-75.535635 39.742631)
2017,68,Charter,Delaware Academy of Public Safety and Security,567,PUBLIC,Delaware Academy of Public Safety and Security,09,12,801 North DuPont Highway,,New Castle,DE,19720,New Castle,POINT (-75.585292 39.686271)
2017,69,Charter,Las Americas Aspira Academy,568,PUBLIC,Las Americas ASPIRA Academy,KG,07,326 Ruthar Drive,,Newark,DE,19711,New Castle,POINT (-75.702708 39.688513)
